timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:05:31.812,-0.0,-0.01,-0.0,-4.69,-0.15,0.02
14:05:31.820,-0.0,-0.01,0.0,-4.56,0.09,0.1
14:05:31.827,-0.0,-0.01,-0.0,-4.43,-0.2,-0.09
14:05:31.834,-0.0,-0.01,0.0,-4.53,-0.07,-0.11
14:05:31.842,-0.0,-0.0,0.0,-4.38,0.04,-0.22
14:05:31.849,-0.0,-0.0,-0.0,-4.33,-0.11,-0.06
14:05:31.856,0.01,-0.0,-0.01,-4.54,-0.02,0.05
14:05:31.863,-0.01,-0.01,0.0,-4.55,0.04,0.02
14:05:31.871,-0.01,-0.0,-0.01,-4.47,-0.26,-0.04
14:05:31.878,-0.01,-0.01,-0.01,-4.34,0.07,-0.12
14:05:31.885,0.0,-0.0,-0.0,-4.45,0.08,-0.08
14:05:31.892,-0.0,0.0,0.01,-4.31,-0.19,0.11
14:05:31.900,0.01,-0.0,-0.0,-4.51,0.18,-0.01
14:05:31.907,-0.01,0.0,-0.0,-4.49,-0.11,-0.03
14:05:31.914,-0.0,-0.0,0.02,-4.47,0.09,-0.01
14:05:31.921,-0.0,0.0,0.02,-4.4,-0.12,-0.01
14:05:31.929,-0.01,-0.0,0.01,-4.57,0.04,0.03
14:05:31.936,0.01,-0.01,0.0,-4.44,-0.02,-0.04
14:05:31.943,-0.0,-0.01,0.0,-4.52,-0.03,-0.05
14:05:31.951,-0.0,-0.0,-0.0,-4.5,-0.05,-0.21
14:05:31.958,-0.0,-0.01,0.01,-4.38,0.13,0.06
14:05:31.965,-0.01,-0.01,0.0,-4.51,0.05,0.05
14:05:31.972,0.0,-0.01,-0.0,-4.53,-0.05,-0.09
14:05:31.980,-0.0,-0.0,-0.0,-4.5,0.08,-0.04
14:05:31.987,-0.0,-0.0,-0.0,-4.4,-0.05,-0.05
14:05:31.994,-0.0,0.0,0.0,-4.5,0.02,0.03
14:05:32.002,-0.0,-0.0,0.0,-4.5,-0.08,-0.04
14:05:32.009,-0.0,-0.01,0.01,-4.47,-0.08,0.08
14:05:32.016,-0.01,-0.0,0.0,-4.53,-0.02,-0.03
14:05:32.023,0.01,-0.0,0.0,-4.4,-0.19,-0.19
14:05:32.031,-0.01,0.0,-0.0,-4.5,0.11,0.0
14:05:32.038,-0.01,-0.0,-0.0,-4.55,0.13,-0.09
14:05:32.045,-0.0,-0.02,-0.0,-4.52,0.05,0.06
14:05:32.052,0.0,-0.01,-0.0,-4.51,0.05,0.02
14:05:32.060,-0.0,-0.02,0.0,-4.47,0.08,0.12
14:05:32.067,0.0,-0.0,0.01,-4.49,0.05,-0.19
14:05:32.074,-0.0,-0.01,-0.0,-4.45,0.11,-0.07
14:05:32.082,-0.0,-0.01,-0.01,-4.53,0.01,-0.06
14:05:32.089,-0.01,-0.01,-0.0,-4.43,-0.01,-0.01
14:05:32.097,-0.0,-0.01,0.0,-4.4,0.02,0.08
14:05:32.104,-0.0,-0.0,-0.01,-4.63,-0.05,-0.02
