timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:38:39.806,0.0,0.0,-0.02,-4.48,0.07,-0.27
14:38:39.814,0.01,0.0,-0.0,-4.49,0.05,0.03
14:38:39.821,-0.0,0.02,0.01,-4.7,-0.12,0.19
14:38:39.828,0.01,0.01,-0.0,-4.55,0.17,0.01
14:38:39.836,0.01,0.01,-0.01,-4.42,-0.02,-0.14
14:38:39.843,0.03,-0.01,0.0,-4.47,0.13,-0.08
14:38:39.850,0.01,-0.0,-0.0,-4.36,0.06,-0.42
14:38:39.857,-0.0,0.01,0.0,-4.54,0.06,-0.22
14:38:39.865,0.01,0.0,0.0,-4.55,0.04,-0.19
14:38:39.872,0.01,-0.0,0.0,-4.39,0.2,-0.41
14:38:39.879,0.01,0.01,0.0,-4.37,0.22,-0.12
14:38:39.887,0.01,-0.0,-0.0,-4.47,0.15,-0.36
14:38:39.894,0.01,0.0,0.01,-4.3,0.35,-0.44
14:38:39.901,0.0,0.0,0.0,-4.35,0.15,-0.46
14:38:39.909,-0.0,0.01,0.0,-4.41,0.33,-0.33
14:38:39.916,-0.0,0.0,-0.01,-4.35,0.13,-0.29
14:38:39.923,-0.0,0.01,-0.01,-4.4,0.13,-0.19
14:38:39.930,-0.01,0.01,0.0,-4.52,0.1,-0.19
14:38:39.938,-0.01,0.0,-0.0,-4.31,0.06,-0.24
14:38:39.945,-0.02,0.0,-0.02,-4.25,-0.14,0.12
14:38:39.952,-0.03,0.01,-0.01,-4.37,0.02,0.44
14:38:39.960,-0.02,0.01,-0.01,-4.57,-0.3,0.45
14:38:39.967,-0.02,0.0,-0.02,-4.53,-0.25,0.46
14:38:39.974,-0.02,0.0,-0.0,-4.61,-0.26,0.82
14:38:39.981,-0.01,0.01,-0.0,-4.49,-0.35,0.65
14:38:39.989,-0.01,0.0,-0.0,-4.44,-0.37,0.68
14:38:39.996,-0.0,0.01,-0.01,-4.57,-0.43,0.62
14:38:40.003,-0.0,0.01,0.0,-4.72,-0.2,0.68
14:38:40.011,0.0,0.0,-0.0,-4.65,-0.27,0.81
14:38:40.018,-0.0,-0.01,0.0,-4.61,-0.28,0.7
14:38:40.025,0.0,-0.01,-0.0,-4.45,-0.33,0.69
14:38:40.033,0.0,0.0,0.0,-4.54,-0.23,0.87
14:38:40.040,0.0,0.01,-0.0,-4.63,-0.22,0.75
14:38:40.047,0.01,0.0,-0.0,-4.61,-0.02,0.67
14:38:40.055,0.01,-0.01,0.01,-4.53,-0.16,0.72
14:38:40.062,0.02,0.0,0.0,-4.59,-0.09,0.59
14:38:40.069,0.02,0.0,0.0,-4.56,-0.13,0.43
14:38:40.077,0.01,0.01,-0.01,-4.37,0.04,0.52
14:38:40.084,0.02,0.01,-0.0,-4.48,-0.1,0.28
14:38:40.091,0.02,0.01,0.0,-4.47,-0.1,0.22
14:38:40.099,0.02,0.01,0.01,-4.58,0.06,0.23
14:38:40.106,0.02,0.0,-0.01,-4.49,0.02,0.21
14:38:40.113,0.02,0.02,0.01,-4.53,0.04,-0.16
14:38:40.120,0.01,0.01,0.01,-4.48,0.17,0.03
14:38:40.128,0.02,0.0,0.01,-4.45,0.13,0.15
14:38:40.135,0.02,0.0,0.0,-4.41,0.16,-0.02
14:38:40.142,0.02,0.0,0.01,-4.47,0.12,-0.06
14:38:40.150,0.02,-0.0,0.0,-4.53,0.19,-0.22
14:38:40.157,0.02,0.01,0.01,-4.57,0.05,-0.26
14:38:40.164,0.02,-0.0,-0.0,-4.46,-0.02,-0.34
14:38:40.172,0.01,0.0,-0.0,-4.56,0.09,-0.35
14:38:40.179,0.02,-0.01,-0.0,-4.56,0.13,-0.4
14:38:40.186,0.01,0.01,-0.0,-4.33,0.17,-0.63
14:38:40.193,0.03,0.0,0.0,-4.56,0.07,-0.68
14:38:40.201,0.01,0.0,0.01,-4.36,0.23,-0.61
14:38:40.208,0.01,0.0,-0.0,-4.41,0.15,-0.57
14:38:40.215,0.0,0.0,-0.0,-4.4,0.36,-0.48
14:38:40.223,0.0,-0.0,0.0,-4.54,0.23,-0.5
14:38:40.230,-0.0,0.0,-0.0,-4.58,-1.69,-0.58
14:38:40.237,0.0,-0.0,0.0,-4.39,0.33,-0.42
14:38:40.244,-0.0,0.01,0.0,-4.36,0.07,-0.42
14:38:40.252,-0.02,0.0,-0.01,-4.51,0.05,-0.41
14:38:40.259,-0.01,0.01,0.0,-4.48,0.17,-0.53
14:38:40.266,-0.01,0.01,-0.01,-4.36,0.12,-0.35
14:38:40.274,-0.01,0.0,-0.01,-4.35,0.02,-0.22
14:38:40.281,-0.01,0.0,-0.01,-4.49,0.05,-0.13
14:38:40.288,-0.01,0.0,-0.01,-4.43,-0.16,-0.14
14:38:40.295,-0.01,0.01,0.01,-4.62,-0.07,0.01
14:38:40.303,-0.01,0.0,-0.0,-4.41,0.1,0.07
14:38:40.310,-0.01,0.01,-0.01,-4.41,-0.06,0.1
14:38:40.317,-0.01,0.0,-0.01,-4.73,0.1,0.26
14:38:40.325,-0.0,0.0,-0.01,-4.52,0.11,0.23
14:38:40.332,0.01,-0.01,-0.0,-4.5,-0.03,0.03
14:38:40.339,0.01,0.0,0.0,-4.5,-0.06,0.22
14:38:40.347,0.0,0.0,-0.0,-4.44,-0.05,0.27
14:38:40.354,-0.0,0.02,-0.0,-4.65,-0.17,0.09
14:38:40.361,0.01,0.0,-0.0,-4.31,-0.13,0.33
14:38:40.368,-0.0,0.0,0.0,-4.55,-0.12,0.29
14:38:40.376,0.01,0.0,0.0,-4.56,-0.13,0.22
14:38:40.383,0.0,0.01,-0.0,-4.51,-0.15,0.33
14:38:40.390,0.0,0.0,-0.01,-4.58,0.06,0.45
14:38:40.398,0.01,0.02,-0.01,-4.56,-0.16,0.25
14:38:40.405,0.0,0.0,-0.01,-4.44,-0.07,0.32
14:38:40.412,0.0,0.01,0.0,-4.49,-0.31,0.2
14:38:40.419,0.0,-0.01,0.01,-4.56,-0.04,0.26
14:38:40.427,0.01,0.01,0.0,-4.45,-0.23,0.39
14:38:40.434,0.01,-0.0,0.0,-4.37,-0.13,0.01
14:38:40.441,0.0,0.01,-0.0,-4.41,-0.15,0.29
14:38:40.448,0.01,0.01,0.01,-4.51,-0.1,0.16
14:38:40.456,-0.0,0.01,-0.01,-4.47,-0.01,0.14
14:38:40.463,-0.0,0.01,-0.01,-4.53,-0.05,0.29
14:38:40.470,0.01,0.0,-0.0,-4.47,0.03,0.07
14:38:40.478,0.03,0.01,0.0,-4.39,0.03,-0.06
14:38:40.485,0.02,0.0,0.0,-4.42,0.01,0.09
14:38:40.492,0.02,0.01,0.01,-4.43,0.25,-0.32
14:38:40.500,0.02,0.0,-0.01,-4.37,0.29,-0.09
14:38:40.507,0.02,0.01,0.0,-4.47,0.16,-0.45
14:38:40.514,0.01,0.01,0.01,-4.48,0.31,-0.36
14:38:40.521,0.0,-0.01,0.02,-4.33,2.2,-0.34
14:38:40.529,-0.01,0.0,0.0,-4.6,0.42,-0.49
